Restaurant ID,Restaurant Name,Category,City,Area,Longitude,Latitude,Image,Min Price,Max Price
130,Buffalo Burger,Burgers,Alexandria,Montaza,29.924866,31.209384,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203271/SmartEgypt_Restaurants/pw9gc3zdx6dxq4csphsa.jpg,45,807
131,Beano's,Cafe,Alexandria,Stanley,29.917692,31.198903,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203271/SmartEgypt_Restaurants/qnbo9ust73pb6wsohnzc.jpg,80,630
132,Sizzler,Steakhouse,Alexandria,Stanley,29.905473,31.207095,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203272/SmartEgypt_Restaurants/goulwunftnlorx33ojnr.jpg,60,800
133,Starbucks,Cafe,Alexandria,Stanley,29.917889,31.216485,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203273/SmartEgypt_Restaurants/enuym7w6ogcmdlc2eyfx.jpg,20,1100
134,TBS,Bakery,Alexandria,Montaza,29.934054,31.186012,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203273/SmartEgypt_Restaurants/p3qk44mwpsxjyb5qka5p.jpg,40,1310
135,Paul,Bakery,Alexandria,Sidi Gaber,29.928376,31.217395,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203274/SmartEgypt_Restaurants/uju9acxxdv4dt6cq3c7a.jpg,39,1099
136,Costa Coffee,Cafe,Alexandria,Smouha,29.938163,31.188688,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203275/SmartEgypt_Restaurants/hfa6wern4z9xvccznhcw.jpg,40,220
137,Hawawshi El Refaay,Grill,Alexandria,Stanley,29.915358,31.185995,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203276/SmartEgypt_Restaurants/as8qhe4pw9vjwdkze67o.jpg,60,1400
138,Seoudi,Casual Dining,Alexandria,Stanley,29.907981,31.186885,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203277/SmartEgypt_Restaurants/eychaiqrqajw5ixyeaik.jpg,20,1738
139,Maison Thomas,Italian,Alexandria,Gleem,29.911944,31.192413,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203277/SmartEgypt_Restaurants/rxk2zxn5ehtm9ud2tqcp.webp,47,740
140,Kazouza,Egyptian Street Food,Alexandria,Smouha,29.913411,31.210083,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203278/SmartEgypt_Restaurants/wy9qawv95qy43furtiuk.jpg,17,280
141,The Lemon Tree,Mediterranean,Alexandria,Gleem,29.91533,31.204186,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203279/SmartEgypt_Restaurants/r2l6i667vqtkteah8gjg.jpg,280,2780
142,Maison de Curry,Indian,Alexandria,Smouha,29.905056,31.180144,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203279/SmartEgypt_Restaurants/nexigocsvgjbric4xayb.jpg,699,1560
143,Butcher's Burger,Burgers,Alexandria,Sidi Gaber,29.914732,31.208801,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203280/SmartEgypt_Restaurants/zlscq8cymnuokb3sioqc.jpg,40,450
144,Lucille’s,American Diner,Alexandria,Gleem,29.900499,31.183284,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203280/SmartEgypt_Restaurants/swq8xogzrqmurrf1qftn.jpg,45,832
145,Lucille’s,American Diner,Alexandria,Montaza,29.911128,31.182546,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203281/SmartEgypt_Restaurants/dzvmik2otczni3tv38wp.jpg,45,832
146,Indira,Asian Cuisine,Alexandria,Sidi Gaber,29.905508,31.213363,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203282/SmartEgypt_Restaurants/odzuqupqjgqd09jblo36.jpg,115,3575
147,Arabiata,Egyptian Cuisine,Alexandria,Stanley,29.923702,31.21961,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203283/SmartEgypt_Restaurants/xz84byugoiou8mefse8y.jpg,8,178
148,Makani,Grill,Alexandria,Smouha,29.927712,31.183908,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203284/SmartEgypt_Restaurants/yaz07cwpeqfa8txhplce.png,15,320
149,Fish Market,Seafood,Alexandria,Gleem,29.927485,31.210247,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203284/SmartEgypt_Restaurants/o1sj8qgwvtm2qdb9eqyx.png,15,435
150,TBS,Bakery,Alexandria,Stanley,29.928676,31.193553,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203285/SmartEgypt_Restaurants/xqothmavtgmc3k8wjl92.jpg,40,1310
151,Crave,International,Alexandria,Sidi Gaber,29.928505,31.209969,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203286/SmartEgypt_Restaurants/sovihz8pxx7krkfh2zjm.jpg,61,1750
152,Makani,Grill,Alexandria,Stanley,29.916559,31.202351,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203287/SmartEgypt_Restaurants/tynxrdjoif5djjd5bonb.png,15,320
153,TBS,Bakery,Alexandria,Stanley,29.923598,31.209697,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203288/SmartEgypt_Restaurants/iqbf8ebfkkhav4htmef5.jpg,40,1310
154,Fish Market,Seafood,Alexandria,Smouha,29.901923,31.217341,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203288/SmartEgypt_Restaurants/plh0bwhtu620wjgpycbl.png,15,435
155,Cilantro,Cafe,Alexandria,Stanley,29.907623,31.181816,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203289/SmartEgypt_Restaurants/nxvshlsmfh6hrhy45p1c.jpg,59,165
156,Le Pacha 1901,Fine Dining,Alexandria,Gleem,29.920807,31.197421,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203289/SmartEgypt_Restaurants/ullhrvwbbcrwuqaoknpr.jpg,17,262
157,Maison Thomas,Italian,Alexandria,Smouha,29.937703,31.181574,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203290/SmartEgypt_Restaurants/lalwltnhpscoi4ahoyez.webp,47,740
158,Hawawshi El Refaay,Grill,Alexandria,Smouha,29.92023,31.217075,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203291/SmartEgypt_Restaurants/wlx7jmfohadzxljwpgot.jpg,60,1400
159,The Lemon Tree,Mediterranean,Alexandria,Gleem,29.906175,31.199868,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203292/SmartEgypt_Restaurants/fqhpvuzk2wtn1iduwx0o.jpg,280,2780
160,Seoudi,Casual Dining,Alexandria,Stanley,29.925747,31.194533,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203292/SmartEgypt_Restaurants/zrpjscze4piwtbnjr5wr.jpg,20,1738
161,Tabla Luna,Latin American,Alexandria,Gleem,29.924384,31.211718,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203293/SmartEgypt_Restaurants/kvniyfq3g74wq9ib0hsl.jpg,12,485
162,Gad,Egyptian Cuisine,Alexandria,Smouha,29.922236,31.197186,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203294/SmartEgypt_Restaurants/l6ga823vult4wwvra65c.jpg,11,210
163,Peking,Asian Cuisine,Alexandria,Montaza,29.905371,31.214956,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203294/SmartEgypt_Restaurants/o3psphc3b9mlxdmw5all.jpg,40,556
164,Butcher's Burger,Burgers,Alexandria,Sidi Gaber,29.921446,31.199784,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203295/SmartEgypt_Restaurants/xrh3pw3bc2xjpy5lnp9w.jpg,40,450
165,Makani,Grill,Alexandria,Sidi Gaber,29.900505,31.199305,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203295/SmartEgypt_Restaurants/iapzhsagzmaoooapvp70.png,15,320
166,Le Pacha 1901,Fine Dining,Alexandria,Smouha,29.937633,31.204172,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203296/SmartEgypt_Restaurants/djyh2bypubjqehwyrvag.jpg,17,262
167,Zooba,Egyptian Street Food,Alexandria,Montaza,29.931554,31.201272,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203296/SmartEgypt_Restaurants/mzaitfqktwcxw14abgfp.jpg,26,460
168,Sizzler,Steakhouse,Alexandria,Montaza,29.913283,31.184262,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203297/SmartEgypt_Restaurants/yg7mqedjxxsxnhpjbrjl.jpg,60,800
169,Kazouza,Egyptian Street Food,Alexandria,Montaza,29.926365,31.182278,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203298/SmartEgypt_Restaurants/tsnd7wyxx8c6yxc4eqn2.jpg,17,280
170,Makani,Grill,Alexandria,Smouha,29.926825,31.217159,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203298/SmartEgypt_Restaurants/n45ix5zbbewtkxvnpmbc.png,15,320
171,Koshary Hend,Koshary,Alexandria,Stanley,29.934675,31.181828,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203299/SmartEgypt_Restaurants/k4vym9fzj4rao570oi7a.jpg,20,280
172,Fish Market,Seafood,Alexandria,Montaza,29.921367,31.208384,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203299/SmartEgypt_Restaurants/fngtoovbboywnhkmhjtg.png,15,435
173,El Dahan,Egyptian Cuisine,Alexandria,Sidi Gaber,29.930367,31.189296,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203300/SmartEgypt_Restaurants/dyzod5uyqjnsh2k3deot.jpg,30,1220
174,TBS,Bakery,Alexandria,Sidi Gaber,29.932432,31.201069,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203301/SmartEgypt_Restaurants/hqcjj7gouyflyrsfj74c.jpg,40,1310
175,30 North,Cafe,Alexandria,Sidi Gaber,29.933424,31.219015,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203302/SmartEgypt_Restaurants/khctgoc7mgixxmfkq0wb.jpg,60,1400
176,Fuddruckers,Burgers,Alexandria,Smouha,29.91181,31.191684,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203302/SmartEgypt_Restaurants/txfh651gyi4zwn7jcyhv.jpg,30,1020
177,Paul,Bakery,Alexandria,Gleem,29.922155,31.196599,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203303/SmartEgypt_Restaurants/elrqylo5y41utdibhdql.jpg,39,1099
178,Beano's,Cafe,Alexandria,Sidi Gaber,29.934144,31.206179,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203304/SmartEgypt_Restaurants/uwtvi8qlpr2xx19ennca.jpg,80,630
179,Mo Bistro,Steakhouse,Alexandria,Sidi Gaber,29.935728,31.19552,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203304/SmartEgypt_Restaurants/btaelwxhuvhbmbqsb6ye.jpg,45,1550
180,Chicken Fil-A,Fried Chicken,Alexandria,Stanley,29.918914,31.212793,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203305/SmartEgypt_Restaurants/smkj35op59383kw9nwmu.jpg,15,177
181,Peking,Asian Cuisine,Alexandria,Gleem,29.928013,31.192749,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203306/SmartEgypt_Restaurants/s4rw4bjk3lhwj6vrmmil.jpg,40,556
182,Hawawshi El Refaay,Grill,Alexandria,Smouha,29.918717,31.2181,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203307/SmartEgypt_Restaurants/q4m5fwifb2cbnxfzrg5w.jpg,60,1400
183,Makani,Grill,Alexandria,Stanley,29.925849,31.200942,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203308/SmartEgypt_Restaurants/zj8nrnhhapoqprl1ero1.png,15,320
184,El Doksh,Seafood,Alexandria,Sidi Gaber,29.926391,31.189705,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203308/SmartEgypt_Restaurants/plqlrmwatgkb6nnvilgm.png,44,645
185,Abou Haidar,Sandwiches,Alexandria,Stanley,29.937035,31.197197,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203310/SmartEgypt_Restaurants/ujc3e2s9zz6xta7lvt8t.jpg,10,330
186,The Lemon Tree,Mediterranean,Alexandria,Smouha,29.909358,31.190713,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203310/SmartEgypt_Restaurants/h7glnwwfsuy6pmf1dyqe.jpg,280,2780
187,Abou Haidar,Sandwiches,Alexandria,Smouha,29.903061,31.186521,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203311/SmartEgypt_Restaurants/uk70ghbubup06tk6phwj.jpg,10,330
188,Tamara,Lebanese,Alexandria,Montaza,29.910201,31.202758,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203312/SmartEgypt_Restaurants/ghocyoeme04sho1a1aar.jpg,30,1650
189,Makani,Grill,Alexandria,Smouha,29.898847,31.186861,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203312/SmartEgypt_Restaurants/gd4uuyk00h7scinma62a.png,15,320
190,Paul,Bakery,Alexandria,Sidi Gaber,29.933818,31.18814,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203313/SmartEgypt_Restaurants/j208ie6zmzfcm2e4myoi.jpg,39,1099
191,Koshary Hend,Koshary,Alexandria,Gleem,29.89912,31.211901,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203313/SmartEgypt_Restaurants/zzbldtfbixtlhdshy1vg.jpg,20,280
192,Buffalo Burger,Burgers,Alexandria,Gleem,29.923872,31.194055,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203314/SmartEgypt_Restaurants/ldyuma3jqhanycjnek6b.jpg,45,807
193,El Doksh,Seafood,Alexandria,Smouha,29.930809,31.200824,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203316/SmartEgypt_Restaurants/k6lhxh1cmtfgsfzzmgq4.png,44,645
194,Makani,Grill,Alexandria,Sidi Gaber,29.917698,31.190146,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203317/SmartEgypt_Restaurants/yat3qotlgvubip2byb4t.png,15,320
195,Zooba,Egyptian Street Food,Alexandria,Gleem,29.929966,31.188669,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203317/SmartEgypt_Restaurants/jnosy96koxzxaeffku2s.jpg,26,460
196,Costa Coffee,Cafe,Alexandria,Gleem,29.907054,31.199899,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203318/SmartEgypt_Restaurants/ci38ezrgbhcgg55tdz9j.jpg,40,220
197,Shawarma El Reem,Shawarma,Alexandria,Gleem,29.907113,31.188834,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203318/SmartEgypt_Restaurants/icvdx92nx0ml0iocw3pk.jpg,20,615
198,Gringo's,Mexican,Alexandria,Sidi Gaber,29.935281,31.202875,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203319/SmartEgypt_Restaurants/kotrl81apcj34bhgcyb3.jpg,33,625
199,Abou Haidar,Sandwiches,Alexandria,Gleem,29.924683,31.211317,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203320/SmartEgypt_Restaurants/cj1sb0wymowudsyjarq4.jpg,10,330
200,Mori Sushi,Asian Cuisine,Alexandria,Gleem,29.927362,31.211962,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203320/SmartEgypt_Restaurants/vpdtutwyvucidz2nk5kk.jpg,42,1725
201,30 North,Cafe,Alexandria,Gleem,29.903337,31.218165,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203321/SmartEgypt_Restaurants/dn90etijzjyttqc436b4.jpg,60,1400
202,Cilantro,Cafe,Alexandria,Smouha,29.914147,31.198179,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203322/SmartEgypt_Restaurants/f72u9hgrd2dzirbb3ool.jpg,59,165
203,Shawarma El Reem,Shawarma,Alexandria,Stanley,29.90531,31.207089,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203323/SmartEgypt_Restaurants/afppxkizwouihjp7void.jpg,20,615
204,Gaby’s,European,Alexandria,Gleem,29.918349,31.190964,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203323/SmartEgypt_Restaurants/zbw0q01fbh1cqatk3oyx.jpg,45,1083
205,Gaby’s,European,Alexandria,Sidi Gaber,29.918765,31.189877,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203324/SmartEgypt_Restaurants/xsqnhspxgmwo6yxggva4.jpg,45,1083
206,Tabla Luna,Latin American,Alexandria,Montaza,29.928943,31.209631,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203324/SmartEgypt_Restaurants/jspt31fmgdevp9l8bmxg.jpg,12,485
207,Buffalo Burger,Burgers,Alexandria,Stanley,29.911662,31.18481,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203325/SmartEgypt_Restaurants/bjjcdmhlmjvakdynzdjf.jpg,45,807
208,Qahwa,Cafe,Alexandria,Montaza,29.928933,31.197823,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203326/SmartEgypt_Restaurants/i7jer6a6wzn7kq3fzz7h.png,72,815
209,Buffalo Burger,Burgers,Alexandria,Smouha,29.912448,31.191419,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203327/SmartEgypt_Restaurants/m70gl0tgh8ue2dfgfl3j.jpg,45,807
210,Spectra,Casual Dining,Alexandria,Montaza,29.900402,31.219372,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203328/SmartEgypt_Restaurants/chaddis0qqsqjfwx7nv1.jpg,80,1990
211,Abou Haidar,Sandwiches,Alexandria,Gleem,29.923027,31.219559,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203328/SmartEgypt_Restaurants/tzdcclfmpr2uvqlcg62t.jpg,10,330
212,Maison de Curry,Indian,Alexandria,Montaza,29.932767,31.208056,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203329/SmartEgypt_Restaurants/td6bcuyfvs9uyzk1xvat.jpg,699,1560
213,Peking,Asian Cuisine,Alexandria,Stanley,29.935127,31.21994,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203330/SmartEgypt_Restaurants/td6142xbyf3iqjcj10g4.jpg,40,556
214,Koshary El Tahrir,Koshary,Alexandria,Montaza,29.920102,31.191278,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203330/SmartEgypt_Restaurants/fakxglemrnoxlm3mk5hd.jpg,10,300
215,Gourmet Lounge,Asian Cuisine,Assuit,Al Walideyah Al Westaneyah,31.1760178,27.19742746,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203331/SmartEgypt_Restaurants/inc0yfwukk5qvm1knqtf.jpg,44,460
216,Alegria,Casual Dining,Assuit,Al Ibrahimeya,31.17030097,27.19239487,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203332/SmartEgypt_Restaurants/hzq0jiidljlhctpuiwse.jpg,45,3080
217,Nubian Dreams,Nubian Cuisine,Aswan,Elephantine Island,32.89062771,24.08943964,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203334/SmartEgypt_Restaurants/vzi4wjskmyqub4gxshmz.png,82,1850
218,King Jamaica,Nubian Cuisine,Aswan,Elephantine Island,32.89097746,24.08945743,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203336/SmartEgypt_Restaurants/vupznvtwlacbgchxxxos.png,25,495
219,Cavello,Italian Food,Beni Suef,Nile Corniche,31.11377656,29.07156618,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203337/SmartEgypt_Restaurants/m6pq2imhz6xdvezbx7bh.jpg,25,460
220,Bolivar,Egyptian Cuisine,Beni Suef,Nile Corniche,31.1099318,29.06807893,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203338/SmartEgypt_Restaurants/cstoro0b7tq8c7skdeoy.jpg,44,2199
221,Seoudi,Casual Dining,Cairo,Nasr City,31.245766,30.041615,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203338/SmartEgypt_Restaurants/kjzye2vhya8mghqwcvsm.jpg,20,1738
222,Spectra,Casual Dining,Cairo,Zamalek,31.220995,30.060105,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203339/SmartEgypt_Restaurants/jsfriesememiqenc23jo.jpg,80,1990
223,Lucille’s,American Diner,Cairo,Downtown,31.217591,30.06232,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203339/SmartEgypt_Restaurants/jtqojwpm2klgn8x6xxh8.jpg,45,832
224,Hawawshi El Refaay,Grill,Cairo,Nasr City,31.239187,30.057989,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203340/SmartEgypt_Restaurants/itnlfpefklgvwitpq93c.jpg,60,1400
225,El Doksh,Seafood,Cairo,Zamalek,31.217268,30.047099,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203340/SmartEgypt_Restaurants/j9ougxhofpg2krvuoilb.png,44,645
226,The Smokery,Fine Dining,Cairo,Zamalek,31.225987,30.024747,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203341/SmartEgypt_Restaurants/oum2m241vzhigelck4gv.jpg,310,3350
227,Butcher's Burger,Burgers,Cairo,Zamalek,31.223389,30.047763,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203342/SmartEgypt_Restaurants/blryuwsc10rrvu1wjq7c.jpg,40,450
228,Costa Coffee,Cafe,Cairo,Heliopolis,31.255697,30.060346,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203343/SmartEgypt_Restaurants/vppmaosmwfqzjfk3nstb.jpg,40,220
229,Butcher's Burger,Burgers,Cairo,Downtown,31.239342,30.047977,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203343/SmartEgypt_Restaurants/drz6vnwsct4hiuio2se8.jpg,40,450
230,Le Pacha 1901,Fine Dining,Cairo,Maadi,31.226449,30.039084,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203344/SmartEgypt_Restaurants/ioblf5ur0tbyzr18j26u.jpg,17,262
231,Chicken Fil-A,Fried Chicken,Cairo,Nasr City,31.218429,30.060781,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203345/SmartEgypt_Restaurants/yaw47jllbl55jqaxcxos.jpg,15,177
232,Shawarma El Reem,Shawarma,Cairo,Downtown,31.24788,30.037568,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203345/SmartEgypt_Restaurants/xhcjgwidxin54fxmbofy.jpg,20,615
233,The Smokery,Fine Dining,Cairo,Maadi,31.245194,30.031335,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203346/SmartEgypt_Restaurants/zfizmlcoxxxj34uwvxa6.jpg,310,3350
234,Maison Thomas,Italian,Cairo,Nasr City,31.222198,30.052812,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203346/SmartEgypt_Restaurants/lwrxx2dtl76e0oiaeymr.webp,47,740
235,Fuddruckers,Burgers,Cairo,Downtown,31.225997,30.032083,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203347/SmartEgypt_Restaurants/wicuxyl0u1ti85a5pkcp.jpg,30,1020
236,El Dahan,Egyptian Cuisine,Cairo,Zamalek,31.238305,30.063634,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203347/SmartEgypt_Restaurants/qlcy5bm4k3f9irwurwns.jpg,30,1220
237,El Doksh,Seafood,Cairo,Nasr City,31.233596,30.050267,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203348/SmartEgypt_Restaurants/f6hubklhln062z2aukhj.png,44,645
238,Makani,Grill,Cairo,Downtown,31.220747,30.05842,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203349/SmartEgypt_Restaurants/v7d5voboznypyfidj5ig.png,15,320
239,Beano's,Cafe,Cairo,Heliopolis,31.220947,30.040577,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203350/SmartEgypt_Restaurants/lvqmbnkxpf0sqbu8yqds.jpg,80,630
240,Koshary El Tahrir,Koshary,Cairo,Downtown,31.218437,30.031747,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203351/SmartEgypt_Restaurants/tkinnnuliff8l1tard89.jpg,10,300
241,Qahwa,Cafe,Cairo,Zamalek,31.250069,30.037305,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203351/SmartEgypt_Restaurants/do116wv9seei0le9x1kg.png,72,815
242,Gad,Egyptian Cuisine,Cairo,Downtown,31.224385,30.041198,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203352/SmartEgypt_Restaurants/yqrqve93i4divjnewszi.jpg,11,210
243,TBS,Bakery,Cairo,Maadi,31.253418,30.043621,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203353/SmartEgypt_Restaurants/rosgoudqkrbpn1dcwgb9.jpg,40,1310
244,Le Pacha 1901,Fine Dining,Cairo,Maadi,31.218073,30.060743,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203353/SmartEgypt_Restaurants/kqxdctepnbhhiaytxax2.jpg,17,262
245,Tamara,Lebanese,Cairo,Zamalek,31.234864,30.054474,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203354/SmartEgypt_Restaurants/f4r9dkmho0uetidxhz7d.jpg,30,1650
246,Chicken Fil-A,Fried Chicken,Cairo,Downtown,31.230242,30.041433,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203354/SmartEgypt_Restaurants/scc3u5axbn3kdy46zory.jpg,15,177
247,Gaby’s,European,Cairo,Heliopolis,31.222823,30.037464,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203355/SmartEgypt_Restaurants/whybkao0zkytvobweu5e.jpg,45,1083
248,Mo Bistro,Steakhouse,Cairo,Zamalek,31.240669,30.027838,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203356/SmartEgypt_Restaurants/dsfgredfbyuo7ne3qjj9.jpg,45,1550
249,Spectra,Casual Dining,Cairo,Heliopolis,31.22701,30.043995,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203356/SmartEgypt_Restaurants/uwy9vkgcn3l2lpy2parp.jpg,80,1990
250,Paul,Bakery,Cairo,Zamalek,31.227134,30.05987,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203357/SmartEgypt_Restaurants/n4k7tyo5fvfmd2c2ihf3.jpg,39,1099
